N,AVL,Rubro-Negra,ArvoreB1,ArvoreB5,ArvoreB10
3634,57415,90043,103575,101660,122958
3635,58834,89984,103705,101526,122937
3636,54765,90431,103952,101777,123293
3637,55307,90208,103511,101789,123081
3638,54966,90036,103579,101782,123023
3639,60237,90312,103615,101957,123476
3640,53623,90526,103802,102026,123120
3641,61933,89736,103794,101986,123452
3642,54377,90280,103936,101937,123137
3643,58106,89893,103765,102053,123669
3644,52875,89824,103897,101988,123160
3645,58968,90357,103901,102075,123206
3646,55540,90473,103882,101796,123618
3647,56750,90208,103613,102352,123763
3648,54799,90037,103801,102192,123298
3649,57075,89785,104000,102270,123416
3650,58332,90415,104080,101950,123702
3651,55467,89754,104268,102205,123496
3652,57090,90517,104125,102426,123238
3653,55772,90360,104205,102401,123582
3654,55062,91107,104135,101984,123908
3655,55523,90302,104063,102084,123602
3656,64170,90136,104049,102255,123614
3657,54640,90347,104409,102171,123820
3658,54298,90658,104118,102276,124089
3659,57213,90365,104282,102420,123660
3660,62061,90654,104520,102327,124080
3661,57409,90809,104234,102750,123947
3662,54780,90472,104232,102427,123621
3663,58487,90510,104423,102521,124169
3664,57333,90822,104366,102597,123742
3665,55275,91103,104366,102377,124155
3666,55950,91219,104591,102761,124088
3667,58357,91870,104250,102550,124337
3668,56621,90914,104653,102701,124076
3669,60159,90936,104462,102748,123747
3670,56379,90441,104513,102781,124472
3671,56844,91119,104960,102855,124254
3672,55663,90724,104629,102826,124404
3673,55625,90653,104965,102658,124528
3674,64355,91330,104527,103009,124269
3675,59374,91215,104791,102841,124365
3676,56500,91147,104863,102676,124519
3677,55944,90585,105388,102889,124664
3678,54924,91032,104910,103167,124442
3679,56204,91137,104896,103028,124529
3680,54621,91065,104809,102969,124557
3681,60982,91768,104620,103176,124136
3682,57217,90875,105016,102923,124405
3683,60882,91155,104892,103288,124968
3684,58117,91706,105260,103067,124827
3685,55546,91314,104912,103353,124593
3686,60933,91655,105049,103023,125187
3687,62756,92153,105032,103361,124992
3688,59912,92212,105353,103239,124881
3689,58801,91114,104976,103392,124774
3690,58135,91779,105066,103325,125055
3691,58618,91125,105175,103385,124666
3692,57684,91427,105418,103312,125183
3693,56428,91714,105199,103364,125243
3694,58672,91575,105319,103178,125093
3695,54861,91261,105263,103515,124916
3696,58753,91206,105269,103661,125365
3697,56939,91618,105218,103821,125121
3698,63310,92154,105280,103568,124967
3699,55204,91566,105367,103654,125271
3700,63086,91350,105581,103351,125437
3701,53847,92101,105610,103666,125710
3702,59019,91865,105635,103416,125248
3703,56329,91863,105520,103842,125498
3704,60644,92173,105839,103760,125527
3705,62510,91958,105643,103859,125847
3706,57284,92141,105632,103688,125439
3707,61425,91585,105515,103681,125453
3708,57327,91857,105662,103680,125784
3709,54280,92084,105765,104112,125886
3710,61273,92290,105591,103770,125383
3711,58360,91810,106002,104049,125551
3712,57662,92574,105791,103902,125661
3713,59315,92766,106136,104038,125531
3714,61706,92657,105987,104075,125856
3715,59453,92093,105946,104100,125823
3716,59289,92413,106081,104015,126185
3717,54965,92251,105996,104052,125977
3718,59350,91712,106096,103965,125591
3719,58382,91674,105946,104142,125742
3720,57381,92314,106075,104429,125822
3721,59286,92946,105820,104150,126113
3722,58375,92823,106225,104135,126070
3723,56802,91859,105912,104326,126380
3724,57615,91845,106226,104381,125977
3725,55677,91946,106116,104602,126384
3726,57539,92144,106342,104117,126151
3727,61055,92536,106546,104407,126125
3728,55937,92690,106281,104258,126387
3729,58584,92044,106468,104333,126371
3730,56582,92477,106395,104609,126256
3731,61004,93231,106662,104687,126890
3732,56052,92993,106157,104695,126372
3733,59656,92472,106518,104544,126299
3734,63860,93097,106620,104653,126199
3735,59697,93267,106527,104611,126796
3736,64563,92260,106521,104586,126647
3737,57550,92945,106688,104960,126579
3738,57131,92616,106596,104806,126691
3739,57009,93296,106741,104668,126811
3740,57782,92915,106829,104747,126660
3741,55655,92519,106639,104888,126990
3742,61826,93341,106654,104857,126954
3743,59569,92988,106764,104946,126748
3744,57212,93455,106777,105074,127259
3745,56765,92976,106670,104860,127212
3746,55527,93036,106898,104875,127245
3747,59381,93207,106727,105046,126847
3748,55456,93453,106643,105120,126947
3749,59668,93194,106810,104935,126547
3750,57549,93366,106807,105118,127278
3751,57798,93529,107030,105208,126890
3752,56943,93475,106983,105069,127188
3753,54867,93007,106957,105104,127007
3754,56623,93056,106884,104992,127418
3755,62358,93453,107474,105150,127503
3756,61306,93484,107476,105341,127019
3757,61122,93599,107351,105279,127496
3758,60569,93458,107251,105257,127014
3759,62564,93697,107135,105323,127617
3760,60762,93972,107331,105431,127404
3761,56628,93736,107385,105617,127115
3762,57666,93360,107123,105173,127280
3763,66935,93346,107276,105355,127327
3764,64075,94050,107351,105608,127441
3765,56754,93586,107535,105670,127408
3766,59443,94177,107420,105659,127784
3767,58443,93540,107305,105626,127643
3768,61773,93164,107715,105582,127611
3769,58294,93669,107693,105709,127706
3770,61329,93680,107615,105897,128015
3771,58826,93464,107568,105641,127834
3772,61741,94341,107626,105889,127978
3773,57736,93736,107750,105865,127719
3774,59982,93844,107750,106020,127932
3775,57630,93889,108000,105653,128379
3776,60410,93790,107758,105876,127994
3777,60183,93945,107785,105691,127841
3778,57197,94031,107952,105862,128314
3779,60355,94218,107828,105903,128088
3780,57254,94127,107695,105913,128199
3781,61418,94387,107995,106061,128405
3782,59103,94188,108113,105898,128224
3783,56491,94162,108100,106045,127976
3784,56559,93627,108019,106039,128285
3785,61877,94299,107757,106196,128428
3786,62607,93895,107761,106304,128160
3787,57995,94187,108166,106596,128314
3788,58676,94604,108244,106049,128124
3789,58991,94145,108047,106202,128514
3790,60531,94465,108241,106494,128185
3791,58692,94001,108293,106409,128723
3792,63442,94332,108281,106176,128282
3793,61922,93998,108397,106074,128970
3794,56865,94033,108192,106401,128290
3795,63655,94898,108323,106335,128708
3796,65261,94111,108421,106700,129000
3797,59308,94768,108420,106531,129177
3798,58281,94380,108570,106526,128794
3799,60152,93949,108578,106766,128738
3800,61142,94845,108386,106618,129031
3801,61802,94861,108641,106576,129026
3802,61647,94288,108635,106528,128829
3803,58154,94536,108486,106564,129201
3804,59285,94151,108622,107025,128795
3805,59537,94668,108373,106771,129115
3806,59558,95393,108690,106695,129035
3807,56845,94182,108771,106962,128776
3808,58785,94525,108612,106897,129010
3809,59435,95333,109127,107007,129256
3810,57840,94455,108658,106891,129090
3811,57384,95532,108621,106876,129077
3812,57896,94976,109026,106894,129348
3813,66001,94929,108784,106930,129189
3814,58061,94799,109310,106849,128841
3815,57519,95258,109062,107197,129586
3816,63433,94633,109100,107012,129084
3817,55461,95030,109178,107115,129239
3818,63721,95236,109239,107056,129607
3819,61479,95054,109120,107308,129567
3820,59993,94938,109176,107389,129828
3821,63197,95337,109425,107307,129519
3822,57755,95145,109220,107062,129649
3823,58454,94791,109280,107442,129705
3824,59552,95601,109506,107266,129770
3825,64752,94666,109273,107404,129888
3826,59215,96115,109306,107133,129838
3827,56445,95684,109522,107537,129882
3828,56676,94649,109172,107484,130000
3829,58941,95516,109542,107554,130212
3830,58880,95474,109096,107582,129945
3831,64979,95538,109557,107285,129659
3832,58238,95628,109172,107427,129710
3833,59320,95853,109633,107720,129932
3834,62581,96310,109815,107455,130212
3835,57521,95566,109355,107429,130258
3836,61872,95110,109403,107691,130520
3837,58514,95843,109804,107722,130069
3838,62642,95561,109591,107647,130142
3839,61343,96215,109650,107775,130142
3840,63904,96041,110087,107511,130461
3841,62355,95376,109743,107945,130310
3842,59120,95828,109814,107947,130297
3843,58300,96006,109840,107761,130277
3844,57724,95672,109919,107989,130601
3845,57910,95199,109734,108156,130839
3846,57883,96193,109937,107842,130238
3847,57718,95647,110076,108113,130594
3848,58023,95569,109804,107982,130767
3849,62531,96366,110548,108109,130534
3850,65403,95986,110001,108089,130991
3851,63908,96182,109866,108165,131018
3852,62526,96465,109957,108324,130348
3853,59710,96363,109999,108202,130826
3854,61018,96581,110226,108313,130738
3855,60682,95956,110028,108431,130449
3856,60982,96449,110208,108495,130836
3857,61172,96351,109983,108113,130715
3858,62387,95594,110136,108393,131234
3859,62568,96068,110379,108082,131114
3860,59558,95759,110140,108220,130748
3861,58436,96797,110556,108646,130860
3862,61755,95692,110376,108539,131016
3863,58249,95624,110370,108607,131108
3864,57287,96157,110351,108525,131089
3865,65543,96203,110398,108488,131256
3866,59560,96232,110475,108521,131038
3867,61641,95776,110301,108773,131137
3868,64570,96622,110727,108607,131193
3869,62124,96967,110351,108758,131231
3870,64239,96608,110565,108808,131352
3871,58670,96885,110698,108593,131599
3872,61035,96631,110412,108688,131307
3873,61025,96577,110809,109009,131462
3874,60434,97078,110645,109007,131939
3875,67584,96769,110738,108896,131191
3876,58751,96326,110924,109107,131786
3877,58358,96800,110860,108755,131160
3878,61326,96849,110961,108842,131809
3879,64359,96985,110725,109000,131435
3880,64219,96353,110945,108859,132132
3881,60985,96585,110818,109176,131848
3882,59784,97449,111028,109081,131884
3883,60085,96735,110894,109332,131812
3884,56727,97117,110834,108925,131779
3885,60686,96575,111015,109231,132274
3886,58690,97674,111331,109328,132277
3887,60653,97534,111277,109041,132220
3888,61543,96667,111326,109247,131824
3889,62778,96835,111323,109278,131929
3890,60606,97009,111155,109150,131804
3891,65007,97025,110952,109051,131962
3892,68953,97283,111096,109273,132183
3893,62029,96484,111679,109280,131827
3894,62008,96391,111319,109373,132019
3895,63467,97198,111312,109371,132561
3896,60081,96922,111086,109313,132121
3897,62309,96992,111241,109424,132340
3898,60372,97115,111719,109501,132242
3899,62103,97916,111384,109456,132345
3900,61021,97788,111484,109436,132629
3901,59965,97502,111718,109518,132515
3902,60140,97025,111714,109798,132210
3903,60696,97339,111543,109778,132855
3904,58214,97841,111405,109641,132687
3905,63377,97630,111842,109834,132713
3906,65557,97543,111752,109888,132997
3907,59363,98045,111432,109973,132781
3908,67195,98005,111744,109900,132805
3909,63237,98030,111771,109701,132872
3910,64100,97986,111801,109848,132972
3911,61392,97957,111955,109849,132933
3912,64030,97105,111751,109925,132782
3913,60572,98028,111818,109842,133152
3914,61477,97192,111761,110166,132870
3915,60527,97740,111933,109969,132806
3916,63159,98653,111897,109909,132776
3917,58227,98152,112163,110103,133227
3918,60472,98433,112097,110466,133154
3919,61660,97610,112044,110082,132998
3920,59379,97321,112178,110149,133263
3921,58787,98207,112062,109966,133570
3922,65811,97971,112141,110176,133040
3923,60962,98120,112161,110291,133134
3924,60500,97902,112574,110358,133267
3925,58845,98183,112385,110265,133197
3926,63441,98534,112431,110286,133287
3927,65279,97829,112330,110089,133533
3928,58725,97936,112386,110467,132967
3929,62102,98265,112521,110485,133601
3930,57937,98305,112642,110389,133539
3931,60190,98209,112547,110686,133691
3932,68745,98090,112139,110619,133759
3933,63769,98315,112606,110515,133704
3934,63218,97576,112617,110619,133692
3935,59448,97937,112692,110380,133749
3936,59273,97847,113066,110638,133514
3937,60434,98874,112898,110870,133878
3938,64621,97890,112631,110772,134052
3939,60712,99414,112655,110705,133986
3940,63401,98290,112882,110787,134065
3941,61299,98110,112592,110727,134025
3942,61355,98680,112872,111057,133868
3943,59558,98315,112764,110714,133869
3944,60109,98212,112640,111117,133865
3945,61552,98116,112870,110781,134285
3946,58921,98931,112591,110788,134020
3947,63263,98516,113010,110903,133863
3948,61628,98541,112735,110903,134095
3949,59163,98387,113077,111160,134137
3950,74442,99269,112976,110975,134252
3951,65836,98664,113133,110987,133969
3952,65792,98532,113134,110872,134504
3953,65118,98205,113239,111111,134033
3954,63114,98371,113049,111028,134134
3955,59781,98915,113635,111409,134461
3956,60572,98855,113272,111519,134677
3957,60840,99141,113154,111418,134403
3958,64697,98866,113187,111240,134566
3959,61058,99064,113406,111413,134763
3960,59834,98964,113090,111098,134452
3961,61639,99419,113262,111269,134090
3962,63586,99478,113392,111407,134754
3963,62072,98642,113498,111596,134874
3964,63631,98743,113347,111432,134904
3965,69426,99327,113476,111670,134659
3966,67684,99298,113547,111476,134885
3967,60741,99443,113340,111732,134784
3968,64255,99126,113900,111338,134761
3969,62671,99863,113501,111495,134816
3970,60315,99420,113845,111948,134980
3971,60536,98808,113477,111736,134840
3972,61984,99303,113637,111484,134920
3973,62913,99905,113798,111681,134888
3974,61974,98773,113928,111743,135094
3975,69244,99693,113680,111946,135097
3976,61378,99099,113676,111760,135135
3977,60961,99770,113802,111997,134946
3978,62100,99557,114009,111626,135511
3979,62832,99495,113787,111795,135268
3980,64141,99314,114054,112176,135015
3981,59928,99513,113903,111812,135450
3982,60538,99477,113841,111884,135607
3983,65692,98956,114231,111895,135577
3984,61130,99307,114343,111875,135796
3985,62172,99412,114108,112072,135766
3986,65028,99908,114124,112156,135624
3987,67801,99325,114454,112166,135804
3988,62093,99718,114421,112329,135699
3989,64064,99800,114204,112232,135804
3990,61979,100327,114237,112171,135852
3991,63817,99774,114214,112046,135561
3992,64338,99712,114362,112114,135635
3993,62087,99762,114360,112174,135896
3994,60162,100351,114521,112361,135429
3995,61900,99746,114700,112322,135757
3996,62587,99888,114490,112478,136003
3997,63530,100006,114224,112220,135987
3998,61810,99731,114537,112236,136075
3999,59706,99591,114603,112455,136012
4000,60975,99710,114497,112401,136050
4001,62389,99903,114776,112677,136143
4002,60936,100321,114789,112613,136141
4003,61818,100548,114534,112422,136171
4004,62439,100480,114641,112584,136122
4005,63232,100774,114594,112657,136236
4006,66124,100476,114858,112786,135976
4007,63532,100349,114884,112472,136375
4008,62796,100093,115074,112823,136469
4009,60019,100152,114787,112796,136322
4010,60598,99964,114614,112675,136467
4011,65338,100712,114820,112873,136672
4012,61784,100550,115004,112730,136310
4013,61735,100462,114777,112787,136706
4014,62040,100277,114895,112868,136437
4015,61255,100524,115013,112898,136597
4016,65935,100410,114958,113010,136477
4017,61665,100871,114813,113267,136520
4018,63972,100899,115403,113030,136801
4019,71022,100596,115066,112866,136767
4020,62408,101086,114976,113135,136955
4021,66635,100211,115261,113230,136883
4022,64414,100051,114951,113099,136730
4023,64694,100562,115055,113093,136682
4024,61946,101259,115620,113217,137118
4025,60863,101460,115359,113387,136676
4026,62245,100474,115383,113007,137210
4027,67291,101219,115232,113152,137203
4028,65162,100664,115257,113193,137052
4029,69127,100949,115156,113230,136910
4030,59633,100765,115196,113691,136848
4031,66850,100911,115423,113256,136875
4032,62722,101172,115321,113702,137034
4033,57981,101458,115567,113558,137659
4034,62316,101167,115708,113352,137273
4035,65977,101155,115353,113538,137214
4036,61967,100640,115337,113920,137200
4037,60888,101365,115693,113533,137109
4038,63131,101285,115742,113671,137300
4039,64225,101873,115946,113674,137184
4040,61226,100559,115678,113840,137420
4041,61672,101065,115893,113407,137232
4042,63632,101700,115792,113749,137551
4043,61292,101394,116243,113940,137661
4044,61407,101151,115930,113843,137948
4045,64238,101425,115715,113900,138054
4046,60570,101474,116116,113926,137797
4047,65318,102150,115912,113903,137781
4048,63471,101879,116039,114317,137816
4049,61670,100887,115899,113984,137796
4050,69774,101078,115851,113921,137996
4051,61935,101952,116069,114112,137921
4052,64013,101064,116150,114111,137940
4053,64045,102074,116419,114040,137832
4054,68964,102323,116507,114136,138111
4055,71939,101777,116058,114067,138137
4056,61386,101348,116090,114322,137986
4057,60687,101753,116556,114181,138071
4058,67408,102816,116442,114130,137698
4059,64478,102091,116312,114413,138400
4060,63854,101810,116136,114246,138232
4061,63159,101836,116535,114233,138312
4062,66724,101721,116437,114460,138561
4063,59720,102068,116856,114336,138667
4064,63581,102223,116507,114388,138441
4065,61777,102051,116580,114577,138298
4066,64786,101596,116264,114627,138325
4067,63132,101762,116721,114560,138148
4068,68561,102194,116523,114457,138427
4069,62097,101852,116908,114155,138530
4070,61792,101803,116755,114671,138684
4071,61184,103001,116631,114558,138355
4072,60902,101613,116814,114672,138551
4073,63086,102816,116722,114638,138568
4074,70677,102174,116938,114436,138657
4075,64341,102293,116642,114507,139034
4076,61427,102470,116674,114752,138844
4077,67596,102503,116685,114559,138889
4078,64231,102367,117050,114722,138722
4079,65615,102814,116919,114756,138692
4080,66333,102126,116926,114941,138844
